#CustomerId,Surname,CreditScore,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance,Rank
15684296,Artyomova,714,34,5,1,0,98896,0,141173,4903
15664214,Hearn,670,33,2,2,1,76257,0,141205,4904
15662955,Nicholls,697,27,8,2,1,90591,0,141224,4905
15665811,Parry,644,33,9,1,1,95673,0,141235,4906
15673591,Oluchukwu,842,44,3,4,0,128521,1,141252,4907
15790267,Onuoha,625,40,7,1,0,177397,0,141268,4908
15793317,Hale,547,22,7,1,1,118143,0,141287,4909
15626900,Kung,427,29,1,1,1,93839,0,141326,4910
15603378,Padovano,768,36,3,1,0,125871,0,141335,4911
15728693,McWilliams,574,43,3,1,1,100187,0,141349,4912
15616525,Sopuluchi,720,31,4,1,0,137986,0,141356,4913
15669945,Jackson,492,35,4,2,1,39520,0,141359,4914
15770174,Piazza,762,29,6,1,1,54123,0,141389,4915
15815070,Romano,566,44,5,2,0,68409,0,141429,4916
15578045,Mitchell,538,49,9,1,0,173779,1,141434,4917
15678910,Ts'ai,680,30,8,1,1,16279,0,141442,4918
15701176,Brown,663,26,5,1,1,440,0,141462,4919
15796114,Phelps,594,34,7,1,0,9443,0,141526,4920
15650442,Hsieh,644,32,8,1,1,167087,1,141529,4921
15566988,Iqbal,656,46,7,1,1,50595,1,141536,4922
15768104,Wright,788,37,8,1,0,66013,0,141541,4923
15726484,Pollard,633,37,7,1,1,124830,0,141546,4924
15776827,Langdon,770,37,5,2,0,180327,0,141547,4925
15654901,Horton,733,51,10,1,1,130190,0,141557,4926
15611729,Kerr,703,39,1,1,1,31257,1,141560,4927
15759991,Hunter,748,36,4,1,1,82158,0,141574,4928
15639590,Melendez,758,30,3,1,1,156249,0,141581,4929
15724127,McLean,790,26,4,2,0,98309,0,141582,4930
15743016,MacDonald,602,22,7,1,1,30380,0,141605,4931
15636444,Craig,535,53,5,2,1,75889,0,141617,4932
15583138,Persse,739,42,2,2,1,172150,0,141643,4933
15685844,White,518,35,8,1,0,192777,0,141666,4934
15617705,Ozioma,609,39,8,1,0,175664,0,141675,4935
15669946,Jen,663,46,2,1,1,58257,0,141727,4936
15750837,Landseer,579,41,0,1,0,9202,0,141750,4937
15657386,Fiorentini,712,43,1,2,0,90905,0,141750,4938
15614834,Long,619,31,3,1,0,61532,0,141752,4939
15786905,Russo,749,40,8,2,0,86334,0,141783,4940
15726832,Donnelly,850,61,3,1,1,92054,0,141784,4941
15810878,Baker,537,38,6,1,0,147798,0,141787,4942
15740411,Molle,636,30,8,2,1,109686,0,141787,4943
15602043,Buccho,770,46,5,2,0,164967,0,141789,4944
15613216,Cameron,639,39,1,1,1,92456,0,141789,4945
15670266,Shih,499,28,4,1,1,22002,0,141793,4946
15590676,Kharlamova,735,34,1,1,1,45858,0,141796,4947
15758136,King,778,37,3,1,0,179422,0,141804,4948
15777599,Esposito,746,34,6,2,1,183495,0,141806,4949
15759038,Whitehead,793,41,3,1,1,102921,0,141806,4950
15691287,Ford,675,33,0,1,1,64815,1,141816,4951
15760865,Fan,754,48,7,1,1,93551,1,141819,4952
15573077,Nwora,620,25,8,1,1,73858,1,141826,4953
15663883,Hansen,850,32,9,2,1,149459,0,141827,4954
15790596,Moran,850,39,0,1,1,92748,0,141830,4955
15628963,Frolova,601,43,3,2,1,111250,0,141859,4956
15754747,Bazile,686,33,9,2,0,184036,0,141918,4957
15748608,Trentini,612,42,5,1,1,43019,0,141927,4958
15611579,Sutherland,801,42,4,1,1,10598,0,141948,4959
15815615,Kung,681,36,5,1,1,185144,0,141952,4960
15688563,Marchesi,694,31,4,2,1,26117,0,141989,4961
15722061,Allen,619,41,8,2,1,114324,0,142016,4962
15727353,Ch'ang,650,64,7,1,1,32275,1,142028,4963
15792365,He,501,44,4,2,0,74941,0,142051,4964
15710553,Yin,555,48,3,2,0,79135,0,142055,4965
15705890,Nebechukwu,674,45,7,1,1,37013,0,142072,4966
15664270,Balsillie,692,45,6,4,1,188306,1,142084,4967
15649414,Walker,570,61,6,1,1,45214,0,142105,4968
15655339,Spencer,566,36,1,1,1,79616,0,142121,4969
15797900,Chinomso,517,56,9,1,0,39488,1,142147,4970
15624781,Mbanefo,672,34,1,2,1,168753,0,142152,4971
15775131,Bartlett,580,32,9,2,0,128029,0,142188,4972
15619537,Lavrentiev,550,31,5,2,1,122222,0,142200,4973
15677146,Obiajulu,728,28,4,2,1,33075,0,142244,4974
15692463,Rahman,799,28,3,1,1,45043,0,142254,4975
15659501,Chioke,753,38,6,1,0,33730,0,142263,4976
15715888,Allardyce,591,38,2,1,0,119639,0,142289,4977
15651075,Ibrahimova,562,35,3,1,0,177113,0,142296,4978
15583718,Terry,696,38,6,1,1,8018,0,142316,4979
15604130,Johnstone,622,47,6,1,0,100183,0,142319,4980
15685290,Wall,595,46,5,2,1,48421,1,142361,4981
15659677,Beluchi,746,47,8,1,1,62087,0,142382,4982
15791674,Sutherland,846,34,10,2,0,68394,1,142389,4983
15787699,Burke,650,34,4,1,1,11276,0,142393,4984
15662063,McIver,746,36,7,1,1,193439,0,142401,4985
15674950,Ebelechukwu,544,39,4,2,1,146637,0,142406,4986
15765857,Genovesi,623,41,2,1,1,28779,0,142412,4987
15644132,Mancini,724,30,9,1,1,107848,0,142476,4988
15691543,Lennox,558,58,2,1,1,88792,0,142537,4989
15778489,Bolton,780,71,9,2,1,122507,0,142550,4990
15663770,Doyle,802,38,1,1,1,172498,0,142557,4991
15683521,Godfrey,594,28,0,2,1,129085,0,142575,4992
15785815,Toscano,670,31,1,2,1,175894,0,142632,4993
15635277,Coates,605,47,7,1,1,189310,0,142644,4994
15673439,Sun,646,50,5,2,1,142209,1,142645,4995
15646609,Chao,748,33,1,1,0,69133,0,142645,4996
15760568,Dalrymple,593,38,5,2,0,135337,0,142658,4997
15591489,Davison,826,26,5,1,0,60285,0,142663,4998
15633260,Dumetochukwu,600,37,1,1,0,88670,0,142663,4999
15766289,Dickinson,751,47,5,2,1,162761,0,142670,5000
15762045,Gilchrist,474,37,5,2,1,110953,0,142689,5001
15698902,McIntyre,547,42,1,1,1,86207,1,142703,5002
15665579,Cartwright,597,28,0,1,1,127233,0,142706,5003
15614934,McEwan,625,37,4,1,1,35625,0,142712,5004
15765537,Liang,687,26,2,1,1,153606,0,142722,5005
15740527,Lai,766,62,7,1,0,5893,1,142724,5006
15695280,Hung,532,24,8,1,0,34231,0,142755,5007
15638047,Chia,613,45,9,2,1,34750,0,142765,5008
15666856,Chikwendu,774,49,1,1,1,8214,0,142767,5009
15774630,Peacock,601,47,1,1,1,57553,0,142802,5010
15638513,Palermo,723,40,7,2,0,38020,0,142857,5011
15684921,Onuchukwu,792,25,8,1,1,130639,0,142862,5012
15632365,Booth,542,33,8,2,0,77738,0,142871,5013
15634146,Hou,835,18,2,1,1,117633,0,142872,5014
15801152,Hill,553,39,1,2,1,44363,0,142877,5015
15793307,Calabresi,724,41,4,3,0,185541,1,142880,5016
15658475,Lori,834,36,8,1,1,89983,1,142882,5017
15692226,Onwumelu,705,31,3,1,1,58135,0,142906,5018
15635660,Rossi,612,30,9,1,1,105891,1,142910,5019
15609521,Chimaraoke,803,34,4,2,1,114870,0,142929,5020
15583863,Chimaobim,681,49,8,1,0,187281,1,142946,5021
15683993,Knight,493,37,8,2,1,158841,0,142987,5022
15570087,Parry-Okeden,664,44,8,1,1,115453,1,142990,5023
15629846,Sheehan,827,47,8,2,1,108978,0,143002,5024
15568449,Fu,661,38,7,1,1,15651,0,143007,5025
15720636,McGregor,628,50,4,1,0,109609,1,143055,5026
15739046,Maggard,850,23,9,1,0,62981,0,143055,5027
15676576,Stephenson,646,43,8,1,1,61938,0,143062,5028
15633419,Brooks,622,28,1,2,1,81724,0,143125,5029
15643966,Goforth,616,45,3,2,0,64327,0,143129,5030
15622083,Paterson,647,30,6,2,1,2955,0,143139,5031
15663161,Chiu,680,51,5,1,0,47795,1,143140,5032
15699257,Kerr,651,42,2,2,1,43612,0,143146,5033
15596013,Akhtar,694,58,1,1,0,102629,1,143212,5034
15649450,Repina,805,24,6,2,1,186036,0,143221,5035
15591724,Liu,560,44,5,1,1,98661,0,143245,5036
15805260,Wood,705,56,2,1,1,88428,1,143250,5037
15801296,Farber,634,37,7,2,1,192722,0,143259,5038
15663234,Bishop,508,60,7,1,1,129563,0,143262,5039
15782456,Odili,656,46,9,2,0,193099,0,143267,5040
15636330,Ch'in,588,48,1,2,1,31581,1,143280,5041
15775293,Stephenson,680,34,3,1,1,66526,0,143293,5042
15813917,Kirk,653,31,9,1,1,83679,0,143322,5043
15570947,Bruny,615,29,7,2,1,126396,0,143331,5044
15791131,Chimaijem,551,30,2,1,1,145796,0,143340,5045
15774936,Liang,543,41,6,1,1,192070,1,143350,5046
15680243,Brown,792,19,7,1,1,33283,0,143391,5047
15566253,Manning,580,44,9,1,0,146891,1,143391,5048
15717156,Sokolov,520,30,3,2,1,899,0,143397,5049
15689168,Munro,531,37,1,2,0,84402,0,143407,5050
15717893,Briggs,607,36,8,1,1,97879,0,143422,5051
15625740,Enriquez,627,62,3,2,1,143104,0,143426,5052
15668323,Mbadiwe,678,41,1,1,1,196622,1,143444,5053
15575417,Chou,849,37,7,2,1,17294,0,143453,5054
15700627,Y?,637,46,2,1,1,166996,1,143501,5055
15692416,Aikenhead,358,52,8,3,1,141959,1,143542,5056
15588456,Hsieh,658,40,5,1,1,189608,0,143566,5057
15703707,Atkins,656,44,10,1,0,127444,0,143572,5058
15646310,Mao,684,24,8,1,1,22527,0,143583,5059
15744873,Wright,657,48,5,1,0,101315,1,143596,5060
15716347,Griffin,663,37,7,2,0,176487,0,143626,5061
15760550,Duncan,741,39,7,2,0,174228,0,143638,5062
15584620,Su,850,36,6,1,1,22102,1,143644,5063
15651389,Kay,561,24,8,1,0,180932,0,143657,5064
15716324,Ignatieff,665,23,9,1,1,115147,0,143673,5065
15797149,Lloyd,563,36,4,2,1,63531,0,143680,5066
15647301,Bray,549,45,3,2,1,96404,0,143734,5067
15682435,P'eng,600,35,4,2,1,104077,0,143745,5068
15684865,Lucchesi,771,66,7,1,1,130828,0,143773,5069
15761018,Tan,581,50,2,2,1,181224,1,143829,5070
15753874,Kent,694,37,10,1,0,33327,0,143835,5071
15788723,McIntyre,599,49,10,2,1,166236,1,143888,5072
15704763,Kozlova,523,39,1,1,1,118712,1,143903,5073
15607314,Chiefo,536,53,2,1,1,2020,1,143924,5074
15703541,Wang,772,51,9,1,0,46676,1,143931,5075
15720187,Han,479,30,7,2,1,41880,0,143964,5076
15671655,Thorpe,763,31,7,2,1,140263,1,143966,5077
15801904,Heard,677,28,0,2,1,8756,1,143988,5078
15567778,Genovese,690,54,1,1,1,108731,1,144028,5079
15764448,Mackenzie,837,35,0,1,1,145325,0,144038,5080
15642530,Coates,706,47,10,1,1,140939,1,144090,5081
15589589,Bryan,613,34,5,1,1,44510,0,144094,5082
15761706,Y?an,705,39,8,1,1,11682,0,144102,5083
15728523,Rizzo,522,41,5,1,1,14790,0,144148,5084
15801548,Buckland,661,31,7,2,1,14491,0,144162,5085
15567399,Enderby,633,43,3,1,1,158646,0,144164,5086
15606273,Rene,616,37,5,2,0,154958,1,144236,5087
15601594,Ifeanacho,698,51,6,4,1,157144,1,144238,5088
15737169,Johnson,642,26,8,1,1,184400,0,144239,5089
15807595,Ijendu,485,51,7,2,1,51113,0,144245,5090
15622658,Lai,551,26,2,1,1,49779,0,144259,5091
15716164,Nicholls,501,41,3,1,1,172115,0,144261,5092
15793723,Ch'iu,607,32,9,2,1,176581,0,144272,5093
15605791,Li,524,29,9,2,1,32063,0,144288,5094
15744553,Ho,444,34,2,1,1,112668,0,144319,5095
15590810,Fallaci,638,41,9,1,1,73980,1,144326,5096
15717056,Pan,828,25,7,1,1,116613,0,144352,5097
15571193,Morrison,579,42,0,1,1,22497,1,144386,5098
15780128,Ogbonnaya,705,33,3,2,1,113845,0,144428,5099
15736601,Tai,716,35,4,1,1,134133,0,144429,5100
15672144,Mao,667,38,6,1,1,73963,1,144432,5101
15607874,Keane,687,38,0,1,0,137277,0,144451,5102
15589793,Onwuamaeze,604,53,8,1,1,190999,1,144454,5103
15792916,Ositadimma,559,40,7,1,1,18918,0,144471,5104
15705663,Milano,700,39,5,2,1,189664,0,144551,5105
15727391,Collier,688,29,9,2,1,143455,0,144554,5106
15577913,Oliver,651,32,8,1,1,87610,0,144582,5107
15765806,Wu,492,29,1,1,1,196294,0,144592,5108
15788291,Okwuadigbo,713,38,7,1,1,56594,1,144606,5109
15715184,Capon,752,31,4,2,1,40497,0,144638,5110
15788068,Lopez,743,45,10,3,1,22512,1,144677,5111
15743051,Hamilton,694,30,10,1,1,31805,0,144684,5112
15669957,Drake,655,52,9,1,1,49026,0,144697,5113
15636872,Amadi,585,32,8,2,0,171483,0,144706,5114
15721377,Chou,833,34,3,1,0,166473,0,144752,5115
15702149,Fomin,767,33,1,1,1,132481,0,144753,5116
15796334,Chukwualuka,558,39,10,1,1,22878,1,144757,5117
15774328,Boni,606,40,1,2,1,166656,0,144758,5118
15596870,Marino,749,54,3,1,1,93336,1,144769,5119
15756321,Johnston,612,52,5,1,0,98303,1,144773,5120
15658548,Ignatiev,646,36,6,2,1,53217,0,144773,5121
15664668,Zarate,534,42,9,1,0,12483,1,144802,5122
15710316,Fang,454,48,5,1,1,93152,0,144838,5123
15669064,Mazzanti,671,35,1,1,1,179012,0,144849,5124
15767231,Sun,757,36,7,1,0,130862,0,144852,5125
15744843,K'ung,569,34,6,1,0,196555,0,144855,5126
15594576,Zhdanov,524,32,1,1,0,187740,0,144876,5127
15567991,Obiuto,794,31,0,2,0,175643,0,144880,5128
15800746,Watson,674,45,7,1,1,102592,1,144889,5129
15584518,Arthur,589,50,5,2,1,34941,0,144895,5130
15717984,Longo,477,47,9,1,1,61315,1,144901,5131
15675176,Price,512,51,6,1,1,165035,0,144953,5132
15792180,Chiekwugo,566,22,7,2,1,102246,0,144955,5133
15636541,Cartwright,683,35,5,1,0,26797,0,144962,5134
15640521,Chidumaga,552,33,3,1,1,58845,1,144963,5135
15597610,Stevens,553,41,6,1,1,19345,0,144975,5136
15626147,Maclean,608,62,8,1,0,175836,1,144977,5137
15796721,Nnamutaezinwa,778,38,3,2,1,126702,0,145018,5138
15762169,Bergman,556,37,9,2,1,90928,1,145019,5139
15780498,Maynard,634,34,3,1,1,41821,0,145031,5140
15780770,Kerr,445,31,7,1,1,175894,0,145057,5141
15665238,Beneventi,745,36,8,1,0,6078,0,145071,5142
15766166,Folliero,604,43,2,1,1,23882,0,145082,5143
15588235,Vasilieva,654,24,8,1,1,130075,0,145082,5144
15786014,Ku,568,28,5,2,1,185489,0,145106,5145
15624975,Angelo,693,28,1,1,0,77742,0,145119,5146
15739357,Moss,756,30,2,1,0,7555,0,145128,5147
15760294,Endrizzi,512,41,8,1,1,64869,1,145150,5148
15796111,Smith,708,54,8,1,0,125311,1,145151,5149
15743245,Agafonova,624,42,3,1,1,72170,1,145155,5150
15719809,Endrizzi,516,32,3,2,0,111421,0,145166,5151
15629273,Lin,638,42,8,1,1,193472,1,145178,5152
15595831,Shen,579,64,6,1,1,164084,0,145215,5153
15578369,Chiedozie,652,37,9,1,1,159133,0,145219,5154
15570990,Begley,520,30,4,2,0,145161,0,145223,5155
15579559,Chienezie,544,30,8,1,1,80677,0,145242,5156
15788448,Watson,490,31,3,1,0,114067,0,145260,5157
15711299,Wilson,711,52,8,1,0,131473,0,145263,5158
15730353,Olisaemeka,550,29,9,2,1,147484,0,145294,5159
15573280,Gallagher,646,50,6,2,1,27815,0,145295,5160
15794266,Cross,559,32,9,1,1,103561,0,145304,5161
15588560,Nwabugwu,569,32,8,1,1,132039,0,145330,5162
15707567,Esposito,732,50,6,1,0,91936,1,145339,5163
15717527,Ifeanacho,619,49,9,1,1,38187,0,145360,5164
15576615,Giordano,719,37,10,1,1,80409,0,145383,5165
15639278,Chinomso,580,36,6,2,1,169963,1,145387,5166
15654222,Ogg,757,30,3,1,0,198341,0,145396,5167
15658614,H?,565,38,7,2,1,83845,0,145401,5168
15765952,Milanesi,769,29,4,1,1,188383,0,145471,5169
15729832,Cheng,658,29,3,1,1,20207,0,145513,5170
15808849,T'ien,702,40,7,1,0,135334,0,145537,5171
15654230,Miller,526,31,5,1,1,132405,0,145537,5172
15696900,Burns,505,29,3,2,1,58020,0,145542,5173
15632538,Watson,658,32,5,1,1,31485,0,145553,5174
15567431,Kodilinyechukwu,773,64,2,1,0,186173,0,145578,5175
15773071,Serena,780,33,6,1,1,154599,0,145581,5176
15800116,Bowman,712,28,4,1,0,93884,0,145605,5177
15735522,Boulger,654,37,2,2,0,186301,0,145610,5178
15600462,Barwell,542,43,8,1,0,10351,0,145618,5179
15789201,Thomson,603,35,9,1,1,163182,0,145623,5180
15765402,H?,520,39,6,1,0,104119,0,145644,5181
15581388,Y?an,487,33,8,1,1,41366,0,145730,5182
15680855,Iloabuchi,637,33,2,1,0,109219,0,145732,5183
15773456,Lazareva,678,36,3,2,0,89567,0,145748,5184
15649668,Wilhelm,637,36,10,2,1,96661,0,145750,5185
15636089,Hs?,678,51,1,1,0,109718,1,145751,5186
15609319,Hunt,711,41,3,1,1,101455,0,145755,5187
15597131,Fu,415,32,5,1,1,3065,0,145808,5188
15706762,Ignatyev,597,41,4,2,1,52319,0,145810,5189
15780989,Hajek,579,43,2,1,1,198402,1,145844,5190
15605072,Douglas,638,43,3,1,1,142764,1,145861,5191
15787693,Kharlamov,559,38,3,1,1,56311,1,145874,5192
15788494,Alekseeva,555,31,8,1,1,137491,0,145876,5193
15672798,O'Brien,656,45,7,1,1,199392,0,145933,5194
15810834,Gordon,525,57,2,1,1,64448,0,145965,5195
15696564,Nweke,752,38,0,2,1,137694,0,145975,5196
15589660,Lamble,661,32,1,1,0,56636,0,145980,5197
15783659,Blackburn,659,67,4,1,1,131043,0,145982,5198
15811032,Gambrell,477,58,8,1,1,24565,0,145985,5199
15672692,Yin,787,42,10,2,1,79510,0,145989,5200
15758692,Kao,669,29,7,1,0,50249,0,146011,5201
15646276,Metcalfe,831,32,2,1,1,191261,0,146034,5202
15682369,Pisano,613,47,6,1,1,77146,0,146035,5203
15768193,Trevisani,585,36,5,2,0,86425,0,146051,5204
15588933,Nwankwo,825,36,3,1,1,138345,0,146054,5205
15753639,Gibson,608,37,5,2,0,160593,0,146093,5206
15779947,Thomas,363,28,6,3,1,100615,1,146098,5207
15809178,Pan,569,42,9,1,1,32574,1,146101,5208
15713346,Panina,794,24,10,1,1,88992,0,146127,5209
15660271,Duncan,688,26,8,1,1,175297,0,146133,5210
15802483,Hancock,686,34,6,2,1,88837,0,146178,5211
15650266,Medvedeva,679,39,2,2,1,193974,0,146186,5212
15633608,Black,641,33,2,2,1,55797,1,146194,5213
15771966,Akobundu,557,39,8,1,1,177945,0,146200,5214
15573171,Liao,695,63,1,1,1,126689,1,146203,5215
15766826,North,824,26,7,1,1,21904,1,146266,5216
15747980,Cattaneo,737,38,6,2,1,198516,0,146283,5217
15709447,Reed,584,26,0,1,1,105105,0,146286,5218
15756425,Barnes,660,30,7,1,0,96848,0,146301,5219
15591577,Moran,584,35,3,1,1,105443,0,146312,5220
15760774,Hargraves,519,21,1,2,1,194867,0,146330,5221
15611644,Onyemauchechukwu,627,73,0,1,0,43616,0,146330,5222
15602500,Maslova,850,38,1,1,0,103902,0,146344,5223
15661198,Howard,727,34,2,1,1,72074,0,146407,5224
15782364,Bevan,521,39,3,1,0,72994,0,146409,5225
15732281,Ugoji,680,34,6,1,1,67143,1,146422,5226
15613844,Murphy,557,28,7,2,1,184318,0,146445,5227
15721779,Arnold,826,41,5,2,0,180935,0,146466,5228
15673971,Houghton,655,44,6,1,1,64854,1,146499,5229
15601274,Hsieh,667,40,1,1,1,19163,0,146502,5230
15727384,Chukwuemeka,705,43,10,1,0,10073,1,146548,5231
15813504,Onyemachukwu,543,25,1,1,0,161407,0,146566,5232
15593331,Sidorov,693,25,6,1,0,14633,0,146581,5233
15603683,Ofodile,796,23,3,2,0,125446,0,146584,5234
15766185,She,850,31,4,1,1,89875,0,146587,5235
15713559,Onyemauchechukwu,473,32,5,2,1,72947,0,146602,5236
15683195,Ubanwa,719,32,9,1,1,77119,0,146605,5237
15627190,Lettiere,661,51,6,1,1,68022,0,146607,5238
15776494,Siciliano,754,61,5,1,1,41815,1,146622,5239
15685872,Godfrey,727,29,1,1,1,173486,0,146652,5240
15687171,Birch,638,34,5,1,1,102180,0,146680,5241
15614168,Alexander,792,50,4,1,1,16528,1,146711,5242
15633650,Woods,677,41,8,2,1,4196,0,146721,5243
15693322,Shaver,635,37,9,1,0,11408,0,146748,5244
15739847,Sadlier,850,38,5,1,1,78269,0,146757,5245
15698791,Udinesi,679,45,3,1,1,48467,0,146758,5246
15807167,Konovalova,635,42,1,2,0,164357,0,146767,5247
15664793,Scott,754,50,7,2,0,150686,0,146777,5248
15800412,Dale,458,35,9,2,1,3476,0,146781,5249
15603247,Bruner,743,35,1,1,1,189308,0,146781,5250
15806132,Martin,555,55,4,1,1,74150,0,146799,5251
15646936,Nnamdi,631,32,2,2,1,180990,0,146811,5252
15671804,Wilding,648,36,8,2,1,130041,0,146943,5253
15592578,Nucci,614,41,7,2,0,137791,0,146998,5254
15743532,Ball,704,27,5,1,1,64381,1,147004,5255
15647975,Vida,651,26,5,1,0,141763,0,147037,5256
15662736,Doyle,559,49,2,1,1,120541,1,147070,5257
15750602,Clendinnen,662,29,5,1,1,10928,0,147093,5258
15569222,Mendes,781,32,6,1,1,40067,0,147108,5259
15754820,Bergamaschi,637,35,8,2,1,84761,0,147128,5260
15754526,Walker,699,36,6,1,1,33688,0,147138,5261
15642997,Uspenskaya,655,36,2,1,1,87817,0,147150,5262
15799924,Sanchez,668,43,1,1,0,141680,0,147167,5263
15618816,Yu,670,40,2,1,0,69850,0,147171,5264
15670646,Moore,499,42,0,1,1,14869,1,147188,5265
15685226,Morrison,712,29,7,1,1,84932,0,147199,5266
15729018,Alexander,666,33,2,1,1,56410,0,147230,5267
15727696,Zubareva,592,42,1,2,1,63023,0,147249,5268
15713594,French,543,32,7,1,1,112772,0,147257,5269
15645371,Cameron,613,51,7,1,1,53631,1,147262,5270
15585284,Thomson,604,35,7,1,1,57807,0,147286,5271
15810454,Reed,709,32,4,1,0,40862,0,147308,5272
15650424,Bryant,641,48,3,1,1,157459,1,147341,5273
15812750,Ozioma,591,24,6,1,1,25311,0,147360,5274
15722350,Udinesi,627,37,7,1,1,133032,0,147362,5275
15692106,Rose,606,25,3,3,1,45482,1,147387,5276
15756875,Freeman,782,34,6,1,0,42144,0,147422,5277
15699492,Lorenzo,665,27,2,1,0,187508,0,147436,5278
15771139,Douglas,578,34,8,2,1,66681,0,147487,5279
15640491,Raff,464,33,10,2,1,100448,0,147494,5280
15733904,McDonald,529,32,9,1,1,33656,0,147494,5281
15686137,Barry,456,32,9,1,1,135399,0,147506,5282
15778936,Ingamells,701,33,9,1,1,190612,0,147510,5283
15741633,Fuller,566,32,10,1,1,159891,0,147511,5284
15618410,Murray,718,26,7,1,0,51100,0,147527,5285
15674727,Lazarev,777,42,5,1,1,38819,0,147532,5286
15782758,Ozerova,632,40,5,1,1,199675,0,147651,5287
15697127,Monaldo,543,31,2,1,1,16659,0,147674,5288
15793135,Wang,713,24,7,1,1,121593,0,147687,5289
15730287,Ugonna,679,41,8,3,1,172749,1,147727,5290
15585533,Calabrese,679,36,6,1,0,172501,0,147734,5291
15791925,Palermo,751,29,10,1,0,94951,0,147738,5292
15651823,Nkemjika,590,60,6,1,1,88206,1,147752,5293
15608916,Ndubueze,573,40,7,1,1,110454,0,147755,5294
15666270,Omeokachie,676,40,2,1,1,95181,1,147803,5295
15631756,Tuan,482,35,5,2,0,109030,0,147813,5296
15588350,McIntyre,744,43,10,1,0,24234,0,147832,5297
15720941,Tien,710,34,8,2,0,1562,0,147833,5298
15711843,Pisani,613,40,1,3,0,107961,1,147857,5299
15781234,Y?an,609,35,2,1,1,140000,0,147900,5300
15742879,Boni,668,38,1,1,1,69370,0,147904,5301
15706268,Smith,697,51,1,1,1,53581,0,147910,5302
15680141,Yuan,759,35,7,1,1,106786,0,147936,5303
15657342,Dawson,850,28,4,1,1,60709,1,147972,5304
15621195,Ch'eng,619,41,3,2,1,170519,0,147974,5305
15658486,Gidney,579,59,3,1,1,74878,0,148021,5306
15732704,Piazza,582,25,9,2,1,52341,0,148043,5307
15739068,Nwoye,638,25,4,2,1,114722,0,148045,5308
15713845,Merrett,688,38,7,1,1,175480,1,148046,5309
15792818,Perry,499,29,6,1,1,118624,0,148052,5310
15775756,Alexandrova,809,33,8,1,0,199203,0,148056,5311
15629575,Wheare,717,36,2,1,1,179129,1,148062,5312
15651713,King,684,45,6,1,1,183575,0,148071,5313
15573628,Greene,751,51,7,1,1,146411,1,148075,5314
15577695,Zito,678,41,2,1,1,14083,0,148088,5315
15722548,Fisher,540,48,0,1,0,116973,0,148116,5316
15748116,Zetticci,681,29,2,1,1,52021,0,148144,5317
15707199,Cooper,643,36,0,1,0,55836,0,148160,5318
15601627,Siciliano,587,33,8,1,0,122925,0,148164,5319
15637354,Yobachukwu,623,24,7,2,1,109470,0,148168,5320
15612771,Bell,452,35,4,1,1,4176,0,148172,5321
15569394,Bailey,704,24,2,2,1,182775,0,148197,5322
15771059,Welch,756,34,2,1,0,194584,0,148201,5323
15638882,Cardell,710,62,9,1,1,48571,1,148214,5324
15751748,Trevisani,666,51,2,1,0,156954,1,148223,5325
15714939,Fallaci,484,34,4,1,0,33738,0,148250,5326
15788556,Trouette,683,42,4,1,1,44693,1,148284,5327
15698167,Kumm,677,24,0,2,0,182914,0,148299,5328
15632503,Meng,563,32,0,1,1,191604,1,148326,5329
15757310,Otitodilichukwu,655,67,6,1,1,186995,0,148363,5330
15647292,Peng,697,63,7,1,0,118862,1,148368,5331
15634262,Fantin,709,34,4,2,1,21521,0,148375,5332
15686835,Crawford,738,57,9,1,0,155047,1,148385,5333
15790846,Ts'ai,634,38,2,1,1,56056,0,148431,5334
15682322,Aksenov,714,37,9,2,0,151281,0,148467,5335
15617078,Ewing,658,44,6,1,1,130529,0,148481,5336
15778320,Teng,848,40,5,1,0,158854,0,148496,5337
15782688,Piccio,625,56,0,1,1,46824,1,148507,5338
15800811,Wan,702,40,3,1,0,146056,0,148557,5339
15701318,Poole,763,67,9,1,0,87236,0,148565,5340
15663441,Golibe,700,40,4,1,1,189827,1,148571,5341
15614520,Smith,682,37,8,1,1,35179,0,148580,5342
15768201,Paterson,850,39,2,1,1,176791,0,148587,5343
15759874,Chamberlain,532,44,3,1,1,74839,1,148596,5344
15728838,Leach,578,45,1,1,1,143397,1,148601,5345
15668575,Hao,626,26,8,3,0,104502,1,148610,5346
15772559,Burrows,790,47,10,1,0,16120,1,148636,5347
15702175,Herrin,755,29,4,2,1,28805,0,148655,5348
15781777,Sutherland,604,33,3,1,0,42438,0,148659,5349
15655360,Chikelu,782,72,5,1,1,2606,1,148667,5350
15593501,Graham,493,36,5,2,1,56093,0,148668,5351
15660301,Dellucci,491,70,6,2,1,17818,0,148746,5352
15810732,Grant,730,36,8,2,1,91831,0,148749,5353
15614687,Tien,677,44,4,2,1,191058,0,148771,5354
15789753,Millar,480,40,6,1,0,79330,0,148791,5355
15729515,McCarthy,782,36,1,2,1,195681,0,148795,5356
15752300,Sagese,607,47,4,1,1,79451,0,148826,5357
15605059,Mackie,576,63,3,1,1,69414,1,148844,5358
15752507,K?,769,60,9,1,1,192832,1,148846,5359
15809906,Mitchell,558,26,1,2,1,24411,0,148853,5360
15693337,Perry,683,41,0,1,1,163911,0,148863,5361
15572174,Mazzi,825,29,3,2,0,71193,0,148874,5362
